StudentID,Gender,AdmissionQuota,AccommodationType,IsRural,NumberOfSiblings,MotherEducation,FatherEducation,IsFatherLiterate,IsMotherLiterate,IsFirstGenerationLearner,CommuteTimeMinutes,FamilyAnnualIncome,FamilyEconomicStatus,HasReliableInternet,HasOwnLaptop,IsPreparingCompetitiveExam,AvgPastPerformance,MediumChanged,AvgMarks_LatestTerm,AvgMarks_PreviousTerm,MarksTrend,FailureRate_LatestTerm,AvgAttendance_LatestTerm,WorksPartTime,IsDropout
RJ_8139,Male,SC,DayScholar,TRUE,1,High School (10th),Senior Secondary (12th),TRUE,TRUE,FALSE,51,417410.8226,General_Tier,TRUE,FALSE,FALSE,54.65203906,TRUE,54.81735276,45.77841736,9.038935405,0.265261884,75.0774477,FALSE,FALSE
RJ_8140,Male,SC,DayScholar,TRUE,3,Middle (Up to 8th),No Formal Education,FALSE,FALSE,FALSE,82,259642.2932,General_Tier,TRUE,FALSE,FALSE,95,TRUE,90.07861921,95,-4.921380786,0,67.98970301,FALSE,FALSE
RJ_8141,Female,OBC,Hostel,TRUE,3,Primary (Up to 5th),No Formal Education,FALSE,TRUE,TRUE,15,159388.5512,General_Tier,FALSE,TRUE,TRUE,65.01348418,TRUE,43.1547283,68.19257699,-25.03784868,0.232763326,77.51759978,TRUE,FALSE
RJ_8142,Male,OBC,DayScholar,TRUE,3,Primary (Up to 5th),Primary (Up to 5th),FALSE,TRUE,FALSE,50,219983.6629,General_Tier,FALSE,FALSE,FALSE,72.78387513,TRUE,46.33758043,75.81506755,-29.47748712,0.184541987,90.82593336,FALSE,FALSE
RJ_8143,Male,OBC,DayScholar,TRUE,1,High School (10th),Senior Secondary (12th),TRUE,TRUE,FALSE,60,447578.5415,General_Tier,TRUE,FALSE,TRUE,65.69890673,FALSE,49.34030048,59.06315016,-9.722849674,0.329528113,91.14383788,FALSE,FALSE
RJ_8144,Male,OBC,DayScholar,TRUE,1,Primary (Up to 5th),Middle (Up to 8th),TRUE,TRUE,TRUE,56,256227.6808,General_Tier,TRUE,FALSE,FALSE,76.06611576,FALSE,74.90039534,78.71752895,-3.817133607,0,69.94833581,FALSE,FALSE
RJ_8145,Female,ST,DayScholar,FALSE,3,Graduate or Higher,Middle (Up to 8th),TRUE,TRUE,FALSE,40,339674.3164,General_Tier,TRUE,FALSE,FALSE,61.51153288,FALSE,60.86234602,55.4177615,5.444584527,0.007133724,76.95824531,FALSE,FALSE
RJ_8146,Male,SC,DayScholar,FALSE,0,Senior Secondary (12th),No Formal Education,FALSE,TRUE,FALSE,19,435622.9749,General_Tier,FALSE,TRUE,FALSE,93.45277861,FALSE,92.41441404,95,-2.585585961,0,81.61431462,FALSE,FALSE
RJ_8147,Male,General,Hostel,TRUE,2,Graduate or Higher,High School (10th),FALSE,TRUE,FALSE,16,487684.8485,General_Tier,TRUE,TRUE,FALSE,79.45952349,FALSE,89.02668704,86.30706948,2.71961756,0,65.11984441,FALSE,FALSE
RJ_8148,Female,EWS,DayScholar,FALSE,0,Primary (Up to 5th),Senior Secondary (12th),TRUE,FALSE,FALSE,37,560429.8377,EWS,TRUE,FALSE,TRUE,62.0382971,TRUE,38.9530958,58.80522531,-19.85212951,0.391225769,63.62295931,FALSE,FALSE
RJ_8149,Male,General,DayScholar,TRUE,2,Senior Secondary (12th),No Formal Education,FALSE,TRUE,TRUE,52,369573.3705,General_Tier,TRUE,TRUE,TRUE,70.96376444,FALSE,72.94656291,62.74008338,10.20647953,0.082421282,66.59021594,FALSE,FALSE
RJ_8150,Male,OBC,DayScholar,TRUE,1,Middle (Up to 8th),High School (10th),TRUE,TRUE,TRUE,66,230565.2209,General_Tier,TRUE,FALSE,FALSE,68.89116138,TRUE,65.9829722,73.75412851,-7.771156312,0.075257451,68.44945343,TRUE,FALSE
RJ_8151,Male,ST,DayScholar,FALSE,1,No Formal Education,High School (10th),TRUE,FALSE,TRUE,24,396891.4981,General_Tier,TRUE,TRUE,FALSE,74.57032124,FALSE,78.25644533,79.83398412,-1.577538782,0.041733829,57.27722361,FALSE,FALSE
RJ_8152,Male,OBC,DayScholar,TRUE,0,Graduate or Higher,High School (10th),TRUE,TRUE,TRUE,67,446989.4933,General_Tier,TRUE,TRUE,FALSE,69.29316925,FALSE,70.9557015,73.88537052,-2.929669015,0.049914781,50.75848026,FALSE,FALSE
RJ_8153,Male,General,DayScholar,TRUE,2,High School (10th),No Formal Education,FALSE,TRUE,TRUE,58,199356.343,General_Tier,TRUE,FALSE,FALSE,75.7420456,FALSE,85.26722356,82.13887113,3.128352431,0,86.81264057,FALSE,FALSE
RJ_8154,Male,SC,DayScholar,TRUE,1,No Formal Education,Middle (Up to 8th),TRUE,FALSE,TRUE,77,282117.8728,General_Tier,TRUE,FALSE,FALSE,69.06842003,TRUE,51.51864498,63.83357436,-12.31492938,0.260114592,79.57162856,TRUE,TRUE
RJ_8155,Female,ST,DayScholar,TRUE,2,Middle (Up to 8th),High School (10th),TRUE,TRUE,TRUE,89,277544.8358,General_Tier,TRUE,TRUE,FALSE,69.18528376,FALSE,68.05198935,68.413033,-0.361043648,0,69.48947614,FALSE,FALSE
RJ_8156,Female,OBC,DayScholar,FALSE,0,Middle (Up to 8th),Primary (Up to 5th),FALSE,FALSE,TRUE,21,248790.6663,General_Tier,TRUE,FALSE,FALSE,88.30512157,TRUE,89.383027,80.23375635,9.149270651,0,87.64494623,FALSE,FALSE
RJ_8157,Male,OBC,DayScholar,TRUE,1,Graduate or Higher,Middle (Up to 8th),TRUE,FALSE,FALSE,65,823396.5715,Creamy_Layer_OBC,TRUE,FALSE,TRUE,62.45773774,FALSE,51.51947219,59.15146321,-7.631991013,0.011030634,73.15233582,FALSE,FALSE
RJ_8158,Male,ST,DayScholar,TRUE,2,Senior Secondary (12th),No Formal Education,FALSE,TRUE,FALSE,75,542056.9277,General_Tier,TRUE,FALSE,FALSE,69.43399527,FALSE,67.57016476,68.5797424,-1.009577641,0.146457481,76.7325319,FALSE,FALSE
RJ_8159,Male,General,Hostel,FALSE,1,Primary (Up to 5th),No Formal Education,FALSE,TRUE,TRUE,18,204265.4444,General_Tier,FALSE,FALSE,FALSE,78.99060314,TRUE,66.32263465,81.53247916,-15.20984451,0.284751788,78.47778522,FALSE,FALSE
RJ_8160,Female,OBC,Hostel,TRUE,1,No Formal Education,Primary (Up to 5th),TRUE,FALSE,TRUE,17,221362.9782,General_Tier,TRUE,FALSE,FALSE,40,FALSE,39.70293924,34.67314517,5.029794069,0.318329712,71.9175125,FALSE,FALSE
RJ_8161,Male,SC,Rented,FALSE,1,Primary (Up to 5th),No Formal Education,FALSE,FALSE,TRUE,27,300934.2021,General_Tier,TRUE,TRUE,FALSE,77.62462585,TRUE,57.93435882,87.2572372,-29.32287838,0.167901981,91.74892507,TRUE,TRUE
RJ_8162,Male,EWS,DayScholar,FALSE,1,Middle (Up to 8th),Primary (Up to 5th),TRUE,FALSE,TRUE,33,298220.6605,EWS,FALSE,TRUE,FALSE,92.33264688,FALSE,95,85.09867886,9.901321139,0,85.26742229,FALSE,FALSE
RJ_8163,Male,OBC,DayScholar,TRUE,1,High School (10th),Middle (Up to 8th),TRUE,TRUE,TRUE,66,280975.1251,General_Tier,FALSE,FALSE,TRUE,71.01682156,TRUE,45.30971538,63.66441804,-18.35470266,0.347139805,78.2598845,FALSE,FALSE
RJ_8164,Female,OBC,DayScholar,TRUE,1,High School (10th),Senior Secondary (12th),FALSE,TRUE,FALSE,77,634128.1878,General_Tier,TRUE,FALSE,FALSE,78.46176318,TRUE,56.25816848,80.29592431,-24.03775583,0.225272864,66.53403139,FALSE,FALSE
RJ_8165,Male,OBC,Hostel,TRUE,2,No Formal Education,No Formal Education,FALSE,FALSE,TRUE,28,146591.7151,General_Tier,FALSE,FALSE,FALSE,76.16714439,TRUE,63.38739547,81.71778291,-18.33038744,0.162847048,94.57368529,FALSE,FALSE
RJ_8166,Male,ST,DayScholar,TRUE,0,Primary (Up to 5th),Senior Secondary (12th),TRUE,TRUE,TRUE,45,617365.9842,General_Tier,TRUE,FALSE,FALSE,68.93823354,FALSE,73.06571312,66.11119152,6.954521601,0,72.87190838,FALSE,FALSE
RJ_8167,Female,EWS,DayScholar,TRUE,1,Middle (Up to 8th),No Formal Education,FALSE,TRUE,FALSE,56,86802.21649,BPL,TRUE,FALSE,TRUE,87.3295659,FALSE,78.29186575,86.99676048,-8.704894729,0.129387693,86.70093194,FALSE,FALSE
RJ_8168,Female,OBC,DayScholar,TRUE,1,High School (10th),No Formal Education,FALSE,TRUE,TRUE,83,400270.7909,General_Tier,TRUE,TRUE,FALSE,66.197532,FALSE,64.53169896,58.92411837,5.607580592,0,87.74725971,FALSE,FALSE
RJ_8169,Female,SC,DayScholar,TRUE,1,Primary (Up to 5th),High School (10th),TRUE,FALSE,TRUE,76,376256.0927,General_Tier,TRUE,TRUE,FALSE,95,FALSE,95,95,0,0,73.23859214,FALSE,FALSE
RJ_8170,Female,SC,DayScholar,TRUE,1,High School (10th),Graduate or Higher,TRUE,FALSE,FALSE,88,427994.2113,General_Tier,TRUE,TRUE,FALSE,68.42492371,FALSE,62.48989998,74.98838215,-12.49848217,0.07091971,84.38367246,FALSE,FALSE
RJ_8171,Male,ST,DayScholar,TRUE,0,No Formal Education,Senior Secondary (12th),TRUE,FALSE,FALSE,89,280847.0603,General_Tier,FALSE,FALSE,FALSE,76.2237007,FALSE,74.88196371,80.75651154,-5.874547829,0.079752354,43.75010462,FALSE,FALSE
RJ_8172,Male,EWS,Hostel,TRUE,2,Middle (Up to 8th),High School (10th),TRUE,TRUE,TRUE,18,181438.6282,EWS,TRUE,FALSE,FALSE,85.22112742,TRUE,71.66642315,84.74938087,-13.08295772,0.206878909,71.01183577,TRUE,TRUE
RJ_8173,Female,OBC,DayScholar,TRUE,1,No Formal Education,Primary (Up to 5th),TRUE,FALSE,TRUE,67,164681.024,General_Tier,TRUE,FALSE,TRUE,85.64243732,TRUE,60.92530558,95,-34.07469442,0.14712422,56.89143863,FALSE,FALSE
RJ_8174,Male,OBC,DayScholar,FALSE,2,Middle (Up to 8th),High School (10th),TRUE,TRUE,TRUE,32,404800.6993,General_Tier,TRUE,FALSE,FALSE,90.31157058,FALSE,84.65147608,87.33315074,-2.681674656,0,77.18182411,FALSE,FALSE
RJ_8175,Male,General,DayScholar,FALSE,1,Primary (Up to 5th),No Formal Education,FALSE,TRUE,TRUE,35,252648.6945,General_Tier,TRUE,FALSE,TRUE,60.88673069,FALSE,57.12612393,60.85999566,-3.733871731,0.328484521,78.80078882,FALSE,FALSE
RJ_8176,Female,SC,DayScholar,TRUE,1,Middle (Up to 8th),No Formal Education,FALSE,TRUE,TRUE,76,217712.2081,General_Tier,TRUE,FALSE,FALSE,75.43570582,FALSE,72.10703822,68.69328897,3.413749242,0.21002196,84.52101837,FALSE,FALSE
RJ_8177,Male,ST,DayScholar,TRUE,1,Graduate or Higher,Middle (Up to 8th),TRUE,TRUE,FALSE,89,824434.2878,General_Tier,TRUE,TRUE,TRUE,57.72267638,TRUE,30,53.60714466,-23.60714466,0.424335893,72.20022754,FALSE,FALSE
RJ_8178,Male,EWS,DayScholar,TRUE,1,Senior Secondary (12th),Middle (Up to 8th),TRUE,TRUE,FALSE,72,480351.1526,EWS,TRUE,TRUE,TRUE,65.47095268,FALSE,62.81568536,67.35209682,-4.536411457,0.010366186,71.12642738,FALSE,FALSE
RJ_8179,Male,OBC,Hostel,FALSE,2,Primary (Up to 5th),Middle (Up to 8th),TRUE,TRUE,TRUE,29,206632.2496,General_Tier,TRUE,TRUE,TRUE,58.98162609,FALSE,49.43024903,65.14718747,-15.71693844,0.248004957,73.82024446,FALSE,FALSE
RJ_8180,Female,OBC,Hostel,TRUE,1,No Formal Education,No Formal Education,FALSE,FALSE,TRUE,20,48915.20104,BPL,TRUE,TRUE,FALSE,67.30645688,FALSE,60.38889711,61.83445094,-1.445553836,0.025092896,69.23044056,FALSE,FALSE
RJ_8181,Male,SC,DayScholar,TRUE,2,No Formal Education,Middle (Up to 8th),TRUE,FALSE,TRUE,60,317742.5137,General_Tier,TRUE,TRUE,FALSE,67.78171684,FALSE,61.16463764,64.1549194,-2.990281758,0.143123895,69.31933046,TRUE,FALSE
RJ_8182,Male,OBC,DayScholar,FALSE,1,No Formal Education,Middle (Up to 8th),TRUE,FALSE,TRUE,30,99577.12126,BPL,FALSE,TRUE,FALSE,77.22189819,FALSE,75.91633512,79.95458857,-4.038253458,0,93.78929404,FALSE,FALSE
RJ_8183,Female,OBC,DayScholar,FALSE,1,Primary (Up to 5th),Graduate or Higher,FALSE,TRUE,TRUE,33,690357.8216,General_Tier,TRUE,TRUE,TRUE,64.60601212,FALSE,58.00768342,67.56826734,-9.560583919,0.235794653,71.87836857,FALSE,FALSE
RJ_8184,Female,SC,DayScholar,TRUE,1,High School (10th),Senior Secondary (12th),FALSE,TRUE,FALSE,53,248673.8911,General_Tier,FALSE,FALSE,TRUE,56.55081947,TRUE,38.69908618,56.53770759,-17.83862141,0.269034862,55.48720295,FALSE,FALSE
RJ_8185,Female,OBC,DayScholar,TRUE,2,Middle (Up to 8th),Senior Secondary (12th),TRUE,TRUE,FALSE,53,683566.5235,General_Tier,TRUE,FALSE,FALSE,66.75884274,FALSE,72.34206379,68.27610797,4.065955818,0.132740166,67.5682121,FALSE,FALSE
RJ_8186,Male,SC,DayScholar,TRUE,1,Senior Secondary (12th),Graduate or Higher,TRUE,FALSE,FALSE,75,1005227.583,General_Tier,TRUE,FALSE,FALSE,67.28067071,FALSE,68.28642124,67.96024971,0.326171531,0.028814553,62.62721249,FALSE,FALSE
RJ_8187,Male,OBC,DayScholar,TRUE,0,Middle (Up to 8th),High School (10th),TRUE,TRUE,FALSE,82,396458.3567,General_Tier,TRUE,TRUE,FALSE,76.09966285,TRUE,71.160806,79.54840338,-8.387597377,0,54.58230175,FALSE,FALSE
RJ_8188,Male,ST,DayScholar,TRUE,2,Primary (Up to 5th),No Formal Education,FALSE,TRUE,TRUE,52,182902.7419,General_Tier,TRUE,TRUE,FALSE,82.66638325,TRUE,81.41356688,74.43407482,6.979492055,0,62.12804605,FALSE,FALSE
RJ_8189,Female,OBC,DayScholar,TRUE,2,Senior Secondary (12th),No Formal Education,FALSE,FALSE,FALSE,72,494458.5947,General_Tier,FALSE,FALSE,FALSE,61.4000421,FALSE,51.91316887,59.79205913,-7.878890255,0.147889846,81.45949554,FALSE,FALSE
RJ_8190,Male,OBC,DayScholar,TRUE,0,High School (10th),High School (10th),TRUE,TRUE,TRUE,70,389225.1079,General_Tier,FALSE,TRUE,FALSE,56.39936949,FALSE,55.04189548,51.76459388,3.277301597,0.026829465,76.31952903,FALSE,FALSE
RJ_8191,Female,OBC,DayScholar,TRUE,1,Middle (Up to 8th),Middle (Up to 8th),TRUE,TRUE,TRUE,80,194407.5671,General_Tier,TRUE,TRUE,FALSE,60.41720697,FALSE,53.79365086,53.06833092,0.725319941,0.134324799,75.76679151,FALSE,FALSE
RJ_8192,Male,OBC,DayScholar,TRUE,2,High School (10th),Primary (Up to 5th),TRUE,TRUE,TRUE,80,242895.1519,General_Tier,TRUE,FALSE,FALSE,54.9190429,FALSE,56.02382151,55.50664571,0.517175803,0.05144379,79.35389871,FALSE,FALSE
RJ_8193,Male,SC,DayScholar,TRUE,1,Middle (Up to 8th),Primary (Up to 5th),TRUE,TRUE,FALSE,62,189965.9443,General_Tier,FALSE,FALSE,FALSE,84.37476596,FALSE,81.68057882,83.62405685,-1.943478026,0.060610333,70.35347851,TRUE,FALSE
RJ_8194,Female,OBC,DayScholar,TRUE,1,Middle (Up to 8th),Middle (Up to 8th),TRUE,FALSE,TRUE,70,392974.6069,General_Tier,TRUE,FALSE,TRUE,88.0092159,TRUE,60.57616817,87.99239466,-27.41622649,0.126150252,86.10626272,FALSE,FALSE
RJ_8195,Male,EWS,DayScholar,TRUE,2,Senior Secondary (12th),No Formal Education,FALSE,FALSE,FALSE,47,278687.3528,EWS,FALSE,TRUE,FALSE,67.65140322,FALSE,61.06619804,72.32669003,-11.26049199,0.135101287,68.46639766,FALSE,FALSE
RJ_8196,Female,OBC,DayScholar,TRUE,0,No Formal Education,Primary (Up to 5th),TRUE,FALSE,TRUE,63,173337.6358,General_Tier,TRUE,FALSE,TRUE,69.13090006,TRUE,38.47114213,78.40669102,-39.93554889,0.463275628,69.49040298,TRUE,FALSE
RJ_8197,Male,OBC,DayScholar,TRUE,1,High School (10th),No Formal Education,FALSE,FALSE,TRUE,82,141062.0175,General_Tier,FALSE,FALSE,TRUE,79.0307324,FALSE,56.95713961,78.74384442,-21.78670481,0.273894954,65.7919229,FALSE,FALSE
RJ_8198,Male,OBC,DayScholar,TRUE,0,Middle (Up to 8th),Primary (Up to 5th),TRUE,FALSE,TRUE,78,169189.5537,General_Tier,FALSE,FALSE,FALSE,72.18306939,FALSE,71.4523979,74.56731488,-3.114916982,0.080408715,70.09144402,FALSE,FALSE
RJ_8199,Male,SC,DayScholar,TRUE,1,Middle (Up to 8th),Primary (Up to 5th),TRUE,FALSE,TRUE,59,136703.7815,General_Tier,FALSE,TRUE,FALSE,60.7720902,TRUE,54.86460726,61.00607599,-6.141468722,0.270779383,99.9680477,TRUE,FALSE
RJ_8200,Female,SC,DayScholar,FALSE,2,Senior Secondary (12th),High School (10th),TRUE,FALSE,FALSE,17,461277.9753,General_Tier,FALSE,FALSE,TRUE,70.78382725,FALSE,50.84677198,74.19675654,-23.34998456,0.341922414,58.4853504,FALSE,FALSE
RJ_8201,Male,OBC,DayScholar,TRUE,1,Primary (Up to 5th),Senior Secondary (12th),TRUE,TRUE,FALSE,67,276405.9729,General_Tier,FALSE,FALSE,TRUE,85.79979055,FALSE,70.59595599,87.3323833,-16.7364273,0.045344514,54.06090394,FALSE,FALSE
RJ_8202,Female,OBC,Hostel,TRUE,1,No Formal Education,No Formal Education,FALSE,FALSE,TRUE,29,79712.35681,BPL,FALSE,FALSE,FALSE,67.70076311,TRUE,47.10781221,58.25554231,-11.1477301,0.181835637,73.55075851,FALSE,TRUE
RJ_8203,Female,OBC,Hostel,TRUE,0,Middle (Up to 8th),Middle (Up to 8th),TRUE,FALSE,TRUE,39,161124.826,General_Tier,TRUE,TRUE,FALSE,63.57822112,FALSE,60.39996615,63.13512478,-2.73515863,0.218036014,70.96114089,FALSE,FALSE
RJ_8204,Male,OBC,DayScholar,TRUE,1,Graduate or Higher,Middle (Up to 8th),TRUE,TRUE,FALSE,73,1103899.451,Creamy_Layer_OBC,TRUE,TRUE,FALSE,67.72366239,TRUE,64.78067813,68.88449058,-4.103812452,0,54.15142048,FALSE,FALSE
RJ_8205,Male,ST,DayScholar,TRUE,3,Graduate or Higher,Senior Secondary (12th),TRUE,TRUE,FALSE,50,681156.1355,General_Tier,TRUE,TRUE,TRUE,68.85356007,TRUE,42.14350627,74.80779345,-32.66428718,0.46488961,63.91384579,FALSE,FALSE
RJ_8206,Male,OBC,DayScholar,TRUE,2,Primary (Up to 5th),No Formal Education,FALSE,TRUE,TRUE,83,100391.8881,BPL,TRUE,TRUE,TRUE,72.19424666,FALSE,59.7122687,73.73367641,-14.02140771,0.524330577,72.38637179,FALSE,FALSE
RJ_8207,Male,OBC,DayScholar,TRUE,2,No Formal Education,No Formal Education,FALSE,FALSE,FALSE,78,143219.1009,General_Tier,TRUE,FALSE,FALSE,59.95944678,TRUE,45.31346023,56.01840097,-10.70494074,0.240391575,66.18123247,FALSE,FALSE
RJ_8208,Male,SC,Hostel,TRUE,0,Primary (Up to 5th),High School (10th),TRUE,TRUE,TRUE,39,302262.9645,General_Tier,FALSE,TRUE,FALSE,76.41579934,TRUE,69.43782313,69.58679887,-0.148975736,0.166400819,67.86963353,FALSE,FALSE
RJ_8209,Female,EWS,Hostel,FALSE,1,Primary (Up to 5th),Primary (Up to 5th),FALSE,TRUE,TRUE,23,100140.6532,BPL,TRUE,TRUE,FALSE,79.58114952,TRUE,63.81504694,83.77995807,-19.96491113,0.094170409,75.30001726,FALSE,TRUE
RJ_8210,Female,General,Hostel,FALSE,1,Primary (Up to 5th),Primary (Up to 5th),TRUE,TRUE,TRUE,39,180591.5211,General_Tier,FALSE,TRUE,FALSE,78.23630105,FALSE,72.55995659,76.57908071,-4.019124119,0.102146322,84.45876423,FALSE,FALSE
RJ_8211,Female,SC,DayScholar,TRUE,2,Primary (Up to 5th),Primary (Up to 5th),TRUE,TRUE,TRUE,72,131760.9484,General_Tier,TRUE,TRUE,FALSE,62.83398493,FALSE,58.05727655,61.84149798,-3.784221431,0.254200711,73.3034692,TRUE,FALSE
RJ_8212,Female,EWS,DayScholar,FALSE,1,Primary (Up to 5th),Senior Secondary (12th),FALSE,TRUE,FALSE,19,524924.9189,EWS,TRUE,TRUE,FALSE,79.10999205,FALSE,74.5084679,75.50026081,-0.991792915,0.066713639,65.03635737,FALSE,FALSE
RJ_8213,Male,SC,Hostel,FALSE,1,Middle (Up to 8th),Graduate or Higher,FALSE,TRUE,TRUE,25,709269.1908,General_Tier,TRUE,TRUE,FALSE,78.27913425,FALSE,74.33814851,78.4989019,-4.160753395,0.126886122,83.91686079,FALSE,FALSE
RJ_8214,Female,OBC,DayScholar,FALSE,3,Senior Secondary (12th),High School (10th),FALSE,TRUE,FALSE,43,325419.9664,General_Tier,TRUE,FALSE,FALSE,91.04684721,FALSE,87.78526388,88.45949772,-0.674233849,0,85.32070938,FALSE,FALSE
RJ_8215,Male,OBC,DayScholar,TRUE,0,No Formal Education,Middle (Up to 8th),TRUE,FALSE,TRUE,68,362257.9149,General_Tier,TRUE,FALSE,FALSE,68.98111439,TRUE,63.06077261,73.82805656,-10.76728395,0.135550431,77.93889453,TRUE,TRUE
RJ_8216,Male,OBC,DayScholar,TRUE,2,Graduate or Higher,Senior Secondary (12th),TRUE,FALSE,FALSE,48,702961.2112,General_Tier,TRUE,TRUE,FALSE,84.28738502,TRUE,79.19621711,85.07336055,-5.877143436,0,85.03729072,FALSE,FALSE
RJ_8217,Male,OBC,Hostel,TRUE,2,Primary (Up to 5th),No Formal Education,FALSE,FALSE,TRUE,32,253408.2719,General_Tier,TRUE,TRUE,TRUE,74.86382709,TRUE,53.49670071,80.32781662,-26.83111591,0.165246494,86.64209079,FALSE,FALSE
RJ_8218,Male,OBC,DayScholar,TRUE,1,Senior Secondary (12th),Primary (Up to 5th),TRUE,TRUE,FALSE,86,468065.1524,General_Tier,TRUE,TRUE,FALSE,86.05155299,FALSE,84.84304219,90.26358409,-5.420541902,0,68.66433769,FALSE,FALSE
RJ_8219,Female,OBC,DayScholar,TRUE,1,Middle (Up to 8th),No Formal Education,FALSE,TRUE,TRUE,66,405711.9584,General_Tier,TRUE,FALSE,FALSE,63.53961132,FALSE,60.18311332,64.60402964,-4.420916326,0,88.06905421,FALSE,FALSE
RJ_8220,Male,OBC,DayScholar,FALSE,1,High School (10th),Middle (Up to 8th),TRUE,FALSE,TRUE,15,430861.4032,General_Tier,TRUE,TRUE,FALSE,61.50397996,TRUE,43.28480591,61.9854542,-18.70064829,0.214055668,93.9173389,FALSE,FALSE
RJ_8221,Female,ST,DayScholar,TRUE,2,Senior Secondary (12th),Middle (Up to 8th),TRUE,FALSE,FALSE,81,395124.5245,General_Tier,TRUE,TRUE,FALSE,69.22776585,FALSE,58.62562408,64.71473652,-6.089112441,0.287454305,76.53362686,FALSE,FALSE
RJ_8222,Male,SC,DayScholar,TRUE,1,No Formal Education,High School (10th),TRUE,FALSE,TRUE,61,251826.0801,General_Tier,TRUE,FALSE,TRUE,65.00244273,FALSE,60.86466549,62.26270381,-1.398038321,0.085189384,74.75141758,FALSE,FALSE
RJ_8223,Female,OBC,DayScholar,TRUE,1,No Formal Education,Middle (Up to 8th),TRUE,FALSE,TRUE,69,232011.2346,General_Tier,TRUE,FALSE,TRUE,72.65862385,TRUE,66.95294757,81.97334649,-15.02039893,0.064002542,73.70702387,TRUE,FALSE
RJ_8224,Male,OBC,DayScholar,TRUE,2,Primary (Up to 5th),Primary (Up to 5th),TRUE,TRUE,TRUE,69,131030.1846,General_Tier,TRUE,FALSE,FALSE,52.96077382,TRUE,38.95844954,55.27393454,-16.315485,0.187026144,61.87051115,FALSE,FALSE
RJ_8225,Female,OBC,DayScholar,TRUE,1,High School (10th),High School (10th),TRUE,TRUE,TRUE,86,335184.0955,General_Tier,TRUE,FALSE,FALSE,55.555556,FALSE,58.4042805,56.722353,1.681927498,0.199671608,80.02357731,TRUE,FALSE
RJ_8226,Male,SC,DayScholar,TRUE,2,Graduate or Higher,Primary (Up to 5th),TRUE,TRUE,FALSE,80,518549.018,General_Tier,TRUE,FALSE,FALSE,78.81282402,TRUE,63.86182011,71.1781974,-7.31637729,0.051203074,82.81854032,FALSE,FALSE
RJ_8227,Male,OBC,DayScholar,TRUE,1,Primary (Up to 5th),High School (10th),TRUE,FALSE,TRUE,88,275940.3408,General_Tier,FALSE,FALSE,TRUE,66.83395044,FALSE,64.30565527,70.08070662,-5.775051351,0,63.55992798,FALSE,FALSE
RJ_8228,Male,OBC,DayScholar,TRUE,2,Primary (Up to 5th),No Formal Education,FALSE,TRUE,TRUE,79,155402.003,General_Tier,TRUE,TRUE,FALSE,62.28228918,TRUE,40.29225203,67.51118042,-27.21892839,0.502232992,60.93312204,FALSE,TRUE
RJ_8229,Female,OBC,Hostel,TRUE,0,Graduate or Higher,Graduate or Higher,TRUE,FALSE,TRUE,20,692262.7668,General_Tier,TRUE,TRUE,FALSE,66.63057172,TRUE,63.32353852,65.65864195,-2.335103429,0.104475532,71.40906069,FALSE,FALSE
RJ_8230,Male,General,DayScholar,TRUE,0,Senior Secondary (12th),Senior Secondary (12th),FALSE,FALSE,FALSE,50,285969.7586,General_Tier,FALSE,TRUE,FALSE,56.70587097,TRUE,42.1103525,58.74046138,-16.63010888,0.263632579,85.54821946,TRUE,TRUE
RJ_8231,Male,OBC,DayScholar,TRUE,3,No Formal Education,Graduate or Higher,TRUE,FALSE,FALSE,47,844420.9441,Creamy_Layer_OBC,TRUE,TRUE,FALSE,69.34285274,FALSE,63.89097717,73.04441877,-9.153441591,0.007558418,70.67926999,FALSE,FALSE
RJ_8232,Female,OBC,DayScholar,TRUE,3,Middle (Up to 8th),High School (10th),FALSE,TRUE,TRUE,77,399760.8167,General_Tier,TRUE,TRUE,FALSE,80.06387954,FALSE,83.64321889,71.596967,12.0462519,0.020379859,68.97749179,FALSE,FALSE
RJ_8233,Female,SC,DayScholar,TRUE,0,High School (10th),Middle (Up to 8th),TRUE,TRUE,TRUE,89,437290.4777,General_Tier,TRUE,TRUE,TRUE,88.37654585,FALSE,70.27943527,93.31358016,-23.03414489,0,52.30362285,FALSE,FALSE
RJ_8234,Male,SC,DayScholar,TRUE,2,Primary (Up to 5th),High School (10th),TRUE,FALSE,TRUE,49,225630.8633,General_Tier,TRUE,TRUE,FALSE,74.22116861,FALSE,75.49662365,71.3547701,4.141853548,0,70.5908428,FALSE,FALSE
RJ_8235,Female,General,DayScholar,TRUE,1,High School (10th),Primary (Up to 5th),FALSE,FALSE,TRUE,68,216320.7703,General_Tier,FALSE,FALSE,FALSE,91.54155116,FALSE,91.31620251,88.07185893,3.24434358,0,52.49885734,FALSE,FALSE
RJ_8236,Male,EWS,DayScholar,TRUE,1,Primary (Up to 5th),Senior Secondary (12th),TRUE,FALSE,FALSE,73,257201.5349,EWS,FALSE,FALSE,FALSE,67.61107393,TRUE,50.96742988,64.14244642,-13.17501654,0.070840186,61.93361235,FALSE,TRUE
